label,text,speaker
Btl_E_LASTBOSS_MIDO_C_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_MIDO_D_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_MIDO_E_EnemyName,Diverse Heaven,UI
Btl_E_LASTBOSS_MIDO_F_EnemyName,One World,UI
Btl_E_LASTBOSS_AMYA_A_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_AMYA_B_EnemyName,Diverse Heaven,UI
Btl_E_LASTBOSS_AMYA_C_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_AMYA_D_EnemyName,One World,UI
Btl_E_LASTBOSS_SIUG_A_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_SIUG_B_EnemyName,Diverse Heaven,UI
Btl_E_LASTBOSS_SIUG_C_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_SIUG_D_EnemyName,One World,UI
Btl_E_LASTBOSS_DIVA_A_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_DIVA_B_EnemyName,Diverse Heaven,UI
Btl_E_LASTBOSS_DIVA_C_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_DIVA_D_EnemyName,One World,UI
Btl_E_LASTBOSS_BAF_A_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_BAF_B_EnemyName,One World,UI
Btl_E_LASTBOSS_BAF_C_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_BAF_D_EnemyName,One World,UI
Btl_E_LASTBOSS_BAF_E_EnemyName,Living Anguish,UI
Btl_E_LASTBOSS_BAF_F_EnemyName,Diverse Heaven,UI
Btl_E_M0001_B_EnemyName,Land Hermit,UI
Btl_E_M0115_A_EnemyName,White Dragon,UI
Btl_E_M0322_A_EnemyName,Carbonia,UI
Btl_E_M0423_A_EnemyName,Cockatrice,UI
Btl_E_M0502_A_EnemyName,Mycotic Predator,UI
Btl_E_M0521_A_EnemyName,Hill Haniwa,UI
Btl_E_M0820_B_EnemyName,Soaring Rat,UI
Btl_E_M0904_B_EnemyName,Float,UI
Btl_E_M1500_V02_A_EnemyName,Knot Stone,UI
Btl_E_M1500_V02_B_EnemyName,Knot Stone,UI
Btl_E_M1510_B_EnemyName,Sturdy Wooden Box,UI
Btl_E_M1510_EMPTY_EnemyName,Wooden Box,UI
Btl_E_M9051_A_EnemyName,Paradox,UI
Btl_E_M9051_V01_A_EnemyName,Antinomy,UI
Btl_E_M9051_V02_A_EnemyName,Aporia,UI
Btl_E_W00_SENSEI_00_A_EnemyName,Mr. S,UI
Btl_E_C01_DOOREVIL_A_EnemyName,Malevolent Door Spirit,UI
Btl_E_W01_MIDO_KEKKAI_00_A_EnemyName,Malevolent Barrier Spirit,UI
Btl_E_W01_MIDO_KEKKAI_01_A_EnemyName,Malevolent Barrier Spirit,UI
Btl_E_W01_MIDO_KEKKAI_02_A_EnemyName,Malevolent Barrier Spirit,UI
Btl_E_W01_MIDO_KEKKAI_03_A_EnemyName,Malevolent Barrier Spirit,UI
Btl_E_W02_WHITE_CALAMITY_EnemyName,White Calamity,UI
Btl_E_W02_BLACK_CALAMITY_EnemyName,Black Calamity,UI
Btl_E_W02_RED_CALAMITY_EnemyName,Red Calamity,UI
Btl_E_W02_BLUE_CALAMITY_EnemyName,Blue Calamity,UI
Btl_E_W02_YELLOW_CALAMITY_EnemyName,Yellow Calamity,UI
Btl_E_W10_SPRIGGAN_00_A_EnemyName,Spriggan,UI
Btl_E_M1520_C_EnemyName,Container,UI
Btl_E_M3000_MKDGS_EnemyName,Beyond One World,UI
Btl_E_M3000_V01_MKDGS_EnemyName,Beyond Diverse Heaven,UI
Btl_E_M3000_V01_MKDGS_SGN_EnemyName,Beyond Diverse Heaven,UI
Btl_E_C01_BOSS_TENKAI_F_EnemyName,Constantine,UI
Btl_E_SUM_LBOSS_M0420_A_EnemyName,Blue Drake Sorcerer,UI
Btl_E_SUM_LBOSS_M0512_A_EnemyName,Toxin Master Sorcerer,UI
Btl_E_SUM_LBOSS_M0812_A_EnemyName,Sundancer Sorcerer,UI
Btl_E_SUM_LBOSS_M0521_A_EnemyName,Terracotta Warrior,UI
Btl_E_M1500_C_EnemyName,Extremely Sturdy Ore,UI
Btl_E_W02_BOSS_GREY_E_EnemyName,Grey Witch,UI
