label,text,speaker
OHG_GL000_B04_ArtsExp,(Enemy/Single Target/Antiair/DEX) Target attack power -10%.,UI
OHG_GL000_B04_OverAttackFirst,Mightier Than,UI
OHG_GL000_B04_OverAttackLast,The Sword,UI
OHG_GL000_B04_EX1_ArtsName,Odious Bullet,UI
OHG_GL000_B04_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target attack power -10%. Provoke enemy.,UI
OHG_GL000_B04_EX1_OverAttackFirst,Odious,UI
OHG_GL000_B04_EX1_OverAttackLast,Bullet,UI
OHG_GL000_B05_ArtsName,One for One,UI
OHG_GL000_B05_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
OHG_GL000_B05_OverAttackFirst,One,UI
OHG_GL000_B05_OverAttackLast,For One,UI
OHG_GL000_B05_EX1_ArtsName,Anti-Material Shot,UI
OHG_GL000_B05_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech],UI
OHG_GL000_B05_EX1_OverAttackFirst,Anti-,UI
OHG_GL000_B05_EX1_OverAttackLast,Material Shot,UI
OHG_GL000_B06_ArtsName,Sleight Shot,UI
OHG_GL000_B06_ArtsExp,(Enemy/Single Target/Antiair/DEX) Distract chance 50%.,UI
OHG_GL000_B06_OverAttackFirst,Sleight,UI
OHG_GL000_B06_OverAttackLast,Shot,UI
OHG_GL000_B06_EX1_ArtsName,Hazefire,UI
OHG_GL000_B06_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Distract chance 50%.,UI
OHG_GL000_B06_EX1_OverAttackFirst,Haze,UI
OHG_GL000_B06_EX1_OverAttackLast,Fire,UI
OHG_GL000_B08_ArtsName,Bounding Shot,UI
OHG_GL000_B08_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
OHG_GL000_B08_OverAttackFirst,Bounding,UI
OHG_GL000_B08_OverAttackLast,Shot,UI
OHG_GL000_B08_EX1_ArtsName,Fallen Shell,UI
OHG_GL000_B08_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech],UI
OHG_GL000_B08_EX1_OverAttackFirst,Fallen,UI
OHG_GL000_B08_EX1_OverAttackLast,Shell,UI
OHG_GLTWO_A01_ArtsName,Switch,UI
OHG_GLTWO_A01_ArtsExp,(Enemy/Random Target/Antiair/DEX),UI
OHG_GLTWO_A01_OverAttackFirst,Swi,UI
OHG_GLTWO_A01_OverAttackLast,Tch,UI
OHG_GLTWO_A02_ArtsName,Dual-Wield Wild Shot,UI
OHG_GLTWO_A02_ArtsExp,(Enemy/All Targets/Antiair/DEX),UI
OHG_GLTWO_A02_OverAttackFirst,Dual-Wield,UI
OHG_GLTWO_A02_OverAttackLast,Wild Shot,UI
OHG_GLTWO_B01_ArtsName,Desperation,UI
OHG_GLTWO_B01_ArtsExp,(Enemy/All Targets/Antiair/DEX),UI
OHG_GLTWO_B01_OverAttackFirst,Desper,UI
OHG_GLTWO_B01_OverAttackLast,Ation,UI
OHG_SG000_B01_ArtsName,Crossfire,UI
OHG_SG000_B01_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
OHG_SG000_B01_OverAttackFirst,Cross,UI
OHG_SG000_B01_OverAttackLast,Fire,UI
OHG_SG000_B02_ArtsName,Ascension,UI
OHG_SG000_B02_ArtsExp,(Enemy/Single Target/Antiair/DEX) Stun chance 50%.,UI
OHG_SG000_B02_OverAttackFirst,Ascen,UI
OHG_SG000_B02_OverAttackLast,Sion,UI
OHG_SG000_B03_ArtsName,Millionaire,UI
OHG_SG000_B03_ArtsExp,(Enemy/Random Target/Antiair/DEX),UI
OHG_SG000_B03_OverAttackFirst,Millio,UI
OHG_SG000_B03_OverAttackLast,Naire,UI
THG_GH000_A01_ArtsName,Buckshot,UI
THG_GH000_A01_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
THG_GH000_A01_OverAttackFirst,Buck,UI
THG_GH000_A01_OverAttackLast,Shot,UI
THG_GH000_A01_EX1_ArtsName,Clearing Bullet,UI
THG_GH000_A01_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech],UI
THG_GH000_A01_EX1_OverAttackFirst,Clearing,UI
THG_GH000_A01_EX1_OverAttackLast,Bullet,UI
THG_GH000_A01_EX2_ArtsName,Focused Buckshot,UI
THG_GH000_A01_EX2_ArtsExp,(Enemy/Single Target/Antiair/DEX) Own spell power +20%.,UI
THG_GH000_A01_EX2_OverAttackFirst,Focused,UI
THG_GH000_A01_EX2_OverAttackLast,Buckshot,UI
THG_GH000_A02_ArtsName,Shockwave,UI
THG_GH000_A02_ArtsExp,(Enemy/Single Target/Antiground/DEX) Target speed -8%.,UI
THG_GH000_A02_OverAttackFirst,Shock,UI
THG_GH000_A02_OverAttackLast,Wave,UI
THG_GH000_A02_EX1_ArtsName,Earth Dragon,UI
THG_GH000_A02_EX1_ArtsExp,(Enemy/Single Target/Antiground/DEX) [Custom Tech] Target speed -8%.,UI
THG_GH000_A02_EX1_OverAttackFirst,Earth,UI
THG_GH000_A02_EX1_OverAttackLast,Dragon,UI
THG_GH000_A03_ArtsName,Sunlight Shower,UI
THG_GH000_A03_ArtsExp,(Enemy/Single Target/Antiair/DEX) Provoke enemy.,UI
THG_GH000_A03_OverAttackFirst,Sunlight,UI
THG_GH000_A03_OverAttackLast,Shower,UI
THG_GH000_A03_EX1_ArtsName,Starshell,UI
THG_GH000_A03_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Provoke enemy. Own defense +10%.,UI
THG_GH000_A03_EX1_OverAttackFirst,Star,UI
THG_GH000_A03_EX1_OverAttackLast,Shell,UI
THG_GH000_A04_ArtsName,Chestbuster,UI
THG_GH000_A04_ArtsExp,(Enemy/Single Target/Antiair/DEX) Target defense -10%.,UI
THG_GH000_A04_OverAttackFirst,Chest,UI
THG_GH000_A04_OverAttackLast,Buster,UI
THG_GH000_A04_EX1_ArtsName,Spirit Buster,UI
THG_GH000_A04_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target defense -10%.,UI
THG_GH000_A04_EX1_OverAttackFirst,Spirit,UI
THG_GH000_A04_EX1_OverAttackLast,Buster,UI
THG_GH000_B01_ArtsName,Trigger-Happy,UI
THG_GH000_B01_ArtsExp,(Enemy/Single Target/Antiair/DEX) Own attack power +10%.,UI
THG_GH000_B01_OverAttackFirst,Trigger-,UI
THG_GH000_B01_OverAttackLast,Happy,UI
THG_GH000_B01_EX1_ArtsName,Quick-Happy,UI
THG_GH000_B01_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Own attack power +10%.,UI
THG_GH000_B01_EX1_OverAttackFirst,Quick-,UI
THG_GH000_B01_EX1_OverAttackLast,Happy,UI
THG_GH000_B02_ArtsName,Suppression,UI
THG_GH000_B02_ArtsExp,(Enemy/All Targets/Antiair/DEX),UI
THG_GH000_B02_OverAttackFirst,Sup,UI
THG_GH000_B02_OverAttackLast,Pression,UI
THG_GH000_B02_EX1_ArtsName,Full Suppression,UI
THG_GH000_B02_EX1_ArtsExp,(Enemy/All Targets/Antiair/DEX) [Custom Tech],UI
THG_GH000_B02_EX1_OverAttackFirst,Full,UI
THG_GH000_B02_EX1_OverAttackLast,Suppression,UI
THG_GHMAC_A01_ArtsName,Gatling Cutter,UI
THG_GHMAC_A01_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
THG_GHMAC_A01_OverAttackFirst,Gatling,UI
THG_GHMAC_A01_OverAttackLast,Cutter,UI
THG_GHMAC_A01_EX1_ArtsName,Rapid Cutter,UI
THG_GHMAC_A01_EX1_ArtsExp,(Enemy/Single Target/Antiair/MOB) [Custom Tech],UI
THG_GHMAC_A01_EX1_OverAttackFirst,Rapid,UI
THG_GHMAC_A01_EX1_OverAttackLast,Cutter,UI
THG_GHMAC_B01_ArtsName,Bombarding Fire,UI
THG_GHMAC_B01_ArtsExp,(Enemy/All Targets/Antiair/DEX) Darkness chance 50%.,UI
THG_GHMAC_B01_OverAttackFirst,Bombarding,UI
THG_GHMAC_B01_OverAttackLast,Fire,UI
THG_GHMAC_B01_EX1_ArtsName,Coordinated Bombardment,UI
THG_GHMAC_B01_EX1_ArtsExp,(Enemy/All Targets/Antiair/DEX) [Custom Tech] Darkness chance 50%.,UI
THG_GHMAC_B01_EX1_OverAttackFirst,Coordinated,UI
THG_GHMAC_B01_EX1_OverAttackLast,Bombard,UI
THG_GHMAC_B02_ArtsName,Lead Tempest,UI
THG_GHMAC_B02_ArtsExp,(Enemy/Random Target/Antiair/DEX),UI
THG_GHMAC_B02_OverAttackFirst,Lead,UI
THG_GHMAC_B02_OverAttackLast,Tempest,UI
THG_GHMAC_B02_EX1_ArtsName,Provocative Revolt,UI
THG_GHMAC_B02_EX1_ArtsExp,(Enemy/Random Target/Antiair/DEX) [Custom Tech] Provoke enemy.,UI
THG_GHMAC_B02_EX1_OverAttackFirst,Provocative,UI
THG_GHMAC_B02_EX1_OverAttackLast,Revolt,UI
THG_GHFLA_A01_ArtsName,Flame March,UI
THG_GHFLA_A01_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
THG_GHFLA_A01_OverAttackFirst,Flame,UI
THG_GHFLA_A01_OverAttackLast,March,UI
THG_GHFLA_A01_EX1_ArtsName,Counterfire,UI
THG_GHFLA_A01_EX1_ArtsExp,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech],UI
THG_GHFLA_A01_EX1_OverAttackFirst,Counter,UI
THG_GHFLA_A01_EX1_OverAttackLast,Fire,UI
THG_GHFLA_B01_ArtsName,Fireball,UI
THG_GHFLA_B01_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
THG_GHFLA_B01_OverAttackFirst,Fire,UI
THG_GHFLA_B01_OverAttackLast,Ball,UI
THG_GHFLA_B01_EX1_ArtsName,Ignition,UI
THG_GHFLA_B01_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech],UI
THG_GHFLA_B01_EX1_OverAttackFirst,Igni,UI
THG_GHFLA_B01_EX1_OverAttackLast,Tion,UI
THG_GHFLA_B02_ArtsName,Scorch,UI
THG_GHFLA_B02_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
THG_GHFLA_B02_OverAttackFirst,Sco,UI
THG_GHFLA_B02_OverAttackLast,Rch,UI
THG_GHFLA_B02_EX1_ArtsName,Conditional Scorch,UI
THG_GHFLA_B02_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech],UI
THG_GHFLA_B02_EX1_OverAttackFirst,Conditional,UI
THG_GHFLA_B02_EX1_OverAttackLast,Scorch,UI
THG_GHELE_A01_ArtsName,Magnetic Storm,UI
THG_GHELE_A01_ArtsExp,(Enemy/All Targets/Antiair/DEX),UI
THG_GHELE_A01_OverAttackFirst,Magnetic,UI
THG_GHELE_A01_OverAttackLast,Storm,UI
THG_GHELE_A01_EX1_ArtsName,Magnetic Destruction,UI
THG_GHELE_A01_EX1_ArtsExp,(Enemy/All Targets/Antiair/DEX) [Custom Tech] Mech stun chance 50%.,UI
THG_GHELE_A01_EX1_OverAttackFirst,Magnetic,UI
THG_GHELE_A01_EX1_OverAttackLast,Destruction,UI
THG_GHELE_A02_ArtsName,Stunshock,UI
THG_GHELE_A02_ArtsExp,(Enemy/Single Target/Antiair/DEX) Stun chance 50%.,UI
THG_GHELE_A02_OverAttackFirst,Stun,UI
THG_GHELE_A02_OverAttackLast,Shock,UI
THG_GHELE_A02_EX1_ArtsName,Electric Stranglehold,UI
THG_GHELE_A02_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Stun chance 75%.,UI
THG_GHELE_A02_EX1_OverAttackFirst,Electric,UI
THG_GHELE_A02_EX1_OverAttackLast,Stranglehold,UI
THG_GHELE_B01_ArtsName,Plasma Shot,UI
THG_GHELE_B01_ArtsExp,(Enemy/Single Target/Antiair/DEX) Paralysis chance 50%.,UI
THG_GHELE_B01_OverAttackFirst,Plasma,UI
THG_GHELE_B01_OverAttackLast,Shot,UI
THG_GHELE_B01_EX1_ArtsName,Shutdown,UI
THG_GHELE_B01_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Mech paralysis chance 50%.,UI
THG_GHELE_B01_EX1_OverAttackFirst,Shut,UI
THG_GHELE_B01_EX1_OverAttackLast,Down,UI
THG_GHBOM_A01_ArtsName,Grand Slam,UI
THG_GHBOM_A01_ArtsExp,(Enemy/All Targets/Antiground/DEX),UI
THG_GHBOM_A01_OverAttackFirst,Grand,UI
THG_GHBOM_A01_OverAttackLast,Slam,UI
THG_GHBOM_A01_EX1_ArtsName,Bug Hunt,UI
THG_GHBOM_A01_EX1_ArtsExp,(Enemy/All Targets/Antiground/DEX) [Custom Tech],UI
THG_GHBOM_A01_EX1_OverAttackFirst,Bug,UI
THG_GHBOM_A01_EX1_OverAttackLast,Hunt,UI
THG_GHBOM_B01_ArtsName,Break Shelter,UI
THG_GHBOM_B01_ArtsExp,(Enemy/Single Target/Antiair/DEX) Target defense -10%.,UI
THG_GHBOM_B01_OverAttackFirst,Break,UI
THG_GHBOM_B01_OverAttackLast,Shelter,UI
THG_GHBOM_B01_EX1_ArtsName,Final Break,UI
THG_GHBOM_B01_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target defense -10%.,UI
THG_GHBOM_B01_EX1_OverAttackFirst,Final,UI
THG_GHBOM_B01_EX1_OverAttackLast,Break,UI
THG_GHBOM_B02_ArtsName,Daisy Cutter,UI
THG_GHBOM_B02_ArtsExp,(Enemy/All Targets/Antiair/DEX),UI
THG_GHBOM_B02_OverAttackFirst,Daisy,UI
THG_GHBOM_B02_OverAttackLast,Cutter,UI
THG_GHBOM_B02_EX1_ArtsName,Daisy Chain,UI
THG_GHBOM_B02_EX1_ArtsExp,(Enemy/All Targets/Antiair/DEX) [Custom Tech],UI
THG_GHBOM_B02_EX1_OverAttackFirst,Daisy,UI
THG_GHBOM_B02_EX1_OverAttackLast,Chain,UI
THG_GHCHE_A01_ArtsName,Tear Gas,UI
THG_GHCHE_A01_ArtsExp,(Enemy/Single Target/Antiair/DEX) Target spell power -10%.,UI
THG_GHCHE_A01_OverAttackFirst,Tear,UI
THG_GHCHE_A01_OverAttackLast,Gas,UI
THG_GHCHE_A01_EX1_ArtsName,Anti-Elemental,UI
THG_GHCHE_A01_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target spell power -20%.,UI
THG_GHCHE_A01_EX1_OverAttackFirst,Anti-,UI
THG_GHCHE_A01_EX1_OverAttackLast,Elemental,UI
THG_GHCHE_B01_ArtsName,Poisonous Spray,UI
THG_GHCHE_B01_ArtsExp,(Enemy/Single Target/Antiair/DEX) Poison chance 75%.,UI
THG_GHCHE_B01_OverAttackFirst,Poisonous,UI
THG_GHCHE_B01_OverAttackLast,Spray,UI
THG_GHCHE_B01_EX1_ArtsName,Anti-Beast,UI
THG_GHCHE_B01_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Poison chance 50%.,UI
THG_GHCHE_B01_EX1_OverAttackFirst,Anti-,UI
THG_GHCHE_B01_EX1_OverAttackLast,Beast,UI
THG_GHCHE_B02_ArtsName,Flash Freeze,UI
THG_GHCHE_B02_ArtsExp,(Enemy/Single Target/Antiair/DEX) Target attack power -10%.,UI
THG_GHCHE_B02_OverAttackFirst,Flash,UI
THG_GHCHE_B02_OverAttackLast,Freeze,UI
THG_GHCHE_B02_EX1_ArtsName,Anti-Reptile,UI
THG_GHCHE_B02_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target attack power -20%.,UI
THG_GHCHE_B02_EX1_OverAttackFirst,Anti-,UI
THG_GHCHE_B02_EX1_OverAttackLast,Reptile,UI
MAR_MA000_A01_ArtsName,Punch,UI
MAR_MA000_A01_ArtsExp,(Enemy/Single Target/STR),UI
MAR_MA000_A01_OverAttackFirst,Pun,UI
MAR_MA000_A01_OverAttackLast,Ch,UI
MAR_MA000_A01_EX1_ArtsName,Rapid Fist,UI
MAR_MA000_A01_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech],UI
MAR_MA000_A01_EX1_OverAttackFirst,Rapid,UI
MAR_MA000_A01_EX1_OverAttackLast,Fist,UI
MAR_MA000_A07_ArtsName,Pressure Point,UI
MAR_MA000_A07_ArtsExp,(Enemy/Single Target/DEX) Target defense -10%.,UI
MAR_MA000_A07_OverAttackFirst,Pressure,UI
MAR_MA000_A07_OverAttackLast,Point,UI
MAR_MA000_A07_EX1_ArtsName,Mighty Inch,UI
MAR_MA000_A07_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech] Target defense -10%.,UI
MAR_MA000_A07_EX1_OverAttackFirst,Mighty,UI
MAR_MA000_A07_EX1_OverAttackLast,Inch,UI
MAR_MA000_B03_ArtsName,Raksha,UI
MAR_MA000_B03_ArtsExp,(Enemy/Single Target/STR) Provoke enemy.,UI
MAR_MA000_B03_OverAttackFirst,Rak,UI
MAR_MA000_B03_OverAttackLast,Sha,UI
MAR_MA000_B03_EX1_ArtsName,Counter Raksha,UI
MAR_MA000_B03_EX1_ArtsExp,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] Provoke enemy.,UI
MAR_MA000_B03_EX1_OverAttackFirst,Counter,UI
MAR_MA000_B03_EX1_OverAttackLast,Raksha,UI
MAR_MA000_B06_ArtsName,Shenlong Firefist,UI
MAR_MA000_B06_ArtsExp,(Enemy/Single Target/STR) Own attack power +10%.,UI
MAR_MA000_B06_OverAttackFirst,Shenlong,UI
MAR_MA000_B06_OverAttackLast,Firefist,UI
MAR_MA000_B06_EX1_ArtsName,Fulong Firefist,UI
MAR_MA000_B06_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Own attack power +10%.,UI
MAR_MA000_B06_EX1_OverAttackFirst,Fulong,UI
MAR_MA000_B06_EX1_OverAttackLast,Firefist,UI
MAR_MA000_B08_ArtsName,Guanyin,UI
MAR_MA000_B08_ArtsExp,(Enemy/Single Target/STR),UI
MAR_MA000_B08_OverAttackFirst,Guan,UI
MAR_MA000_B08_OverAttackLast,Yin,UI
MAR_MA000_B08_EX1_ArtsName,Sahasrabhuja,UI
MAR_MA000_B08_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech],UI
MAR_MA000_B08_EX1_OverAttackFirst,Sahas,UI
MAR_MA000_B08_EX1_OverAttackLast,Rabhuja!,UI
MAR_MA000_A02_ArtsName,Kick,UI
MAR_MA000_A02_ArtsExp,(Enemy/Single Target/STR),UI
MAR_MA000_A02_OverAttackFirst,K,UI
MAR_MA000_A02_OverAttackLast,Ick,UI
MAR_MA000_A02_EX1_ArtsName,Raised Side Kick,UI
MAR_MA000_A02_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech],UI
MAR_MA000_A02_EX1_OverAttackFirst,Raised,UI
MAR_MA000_A02_EX1_OverAttackLast,Side Kick,UI
MAR_MA000_A08_ArtsName,Thunder Kick,UI
MAR_MA000_A08_ArtsExp,(Enemy/Single Target/MOB),UI
MAR_MA000_A08_OverAttackFirst,Thunder,UI
MAR_MA000_A08_OverAttackLast,Kick,UI
MAR_MA000_A08_EX1_ArtsName,Blitz Bolt,UI
MAR_MA000_A08_EX1_ArtsExp,(Enemy/Single Target/MOB) [Custom Tech],UI
MAR_MA000_A08_EX1_OverAttackFirst,Blitz,UI
MAR_MA000_A08_EX1_OverAttackLast,Bolt,UI
MAR_MA000_B01_ArtsName,Flash Flood,UI
MAR_MA000_B01_ArtsExp,(Enemy/Single Target/STR),UI
MAR_MA000_B01_OverAttackFirst,Flash,UI
MAR_MA000_B01_OverAttackLast,Flood,UI
MAR_MA000_B01_EX1_ArtsName,Tracking Flood,UI
MAR_MA000_B01_EX1_ArtsExp,(Enemy/Single Target/MOB) [Custom Tech],UI
MAR_MA000_B01_EX1_OverAttackFirst,Tracking,UI
MAR_MA000_B01_EX1_OverAttackLast,Flood,UI
MAR_MA000_B04_ArtsName,Triple Dragon,UI
MAR_MA000_B04_ArtsExp,(Enemy/Single Target/STR),UI
MAR_MA000_B04_OverAttackFirst,Triple,UI
MAR_MA000_B04_OverAttackLast,Dragon,UI
MAR_MA000_B04_EX1_ArtsName,Draconic Maw,UI
MAR_MA000_B04_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech],UI
MAR_MA000_B04_EX1_OverAttackFirst,Draconic,UI
MAR_MA000_B04_EX1_OverAttackLast,Maw,UI
MAR_MA000_B07_ArtsName,Aerial Rush,UI
MAR_MA000_B07_ArtsExp,(Enemy/Single Target/Antiair/MOB),UI
MAR_MA000_B07_OverAttackFirst,Aerial,UI
MAR_MA000_B07_OverAttackLast,Rush,UI
MAR_MA000_B07_EX1_ArtsName,Axel Rush,UI
MAR_MA000_B07_EX1_ArtsExp,(Enemy/Single Target/Antiair/MOB) [Custom Tech] Own speed +8%.,UI
MAR_MA000_B07_EX1_OverAttackFirst,Axel,UI
MAR_MA000_B07_EX1_OverAttackLast,Rush,UI
MAR_MA000_A04_ArtsName,Tackle,UI
MAR_MA000_A04_ArtsExp,(Enemy/Single Target/END),UI
MAR_MA000_A04_OverAttackFirst,Tac,UI
MAR_MA000_A04_OverAttackLast,Kle,UI
MAR_MA000_A04_EX1_ArtsName,Leg Dive,UI
MAR_MA000_A04_EX1_ArtsExp,(Enemy/Single Target/END) [Custom Tech],UI
MAR_MA000_A04_EX1_OverAttackFirst,Leg,UI
MAR_MA000_A04_EX1_OverAttackLast,Dive,UI
MAR_MA000_A06_ArtsName,Flying Body Press,UI
MAR_MA000_A06_ArtsExp,(Enemy/Single Target/END),UI
MAR_MA000_A06_OverAttackFirst,Flying,UI
MAR_MA000_A06_OverAttackLast,Body Press,UI
MAR_MA000_A06_EX1_ArtsName,Spiral Splash,UI
MAR_MA000_A06_EX1_ArtsExp,(Enemy/Single Target/END) [Custom Tech],UI
MAR_MA000_A06_EX1_OverAttackFirst,Spiral,UI
MAR_MA000_A06_EX1_OverAttackLast,Splash,UI
MAR_MA000_A09_ArtsName,Kawazu Throw,UI
MAR_MA000_A09_ArtsExp,(Enemy/Single Target/Antiground/END) Stun chance 50%.,UI
MAR_MA000_A09_OverAttackFirst,Kawazu,UI
MAR_MA000_A09_OverAttackLast,Throw,UI
MAR_MA000_A09_EX1_ArtsName,Leg Sweep,UI
MAR_MA000_A09_EX1_ArtsExp,(Enemy/Single Target/Antiground/DEX) [Custom Tech] Stun chance 50%.,UI
MAR_MA000_A09_EX1_OverAttackFirst,Leg,UI
MAR_MA000_A09_EX1_OverAttackLast,Sweep,UI
MAR_MA000_B02_ArtsName,K.O. Throw,UI
MAR_MA000_B02_ArtsExp,(Enemy/Single Target/Guaranteed Hit/DEX),UI
MAR_MA000_B02_OverAttackFirst,K.O.,UI
MAR_MA000_B02_OverAttackLast,Throw,UI
MAR_MA000_B02_EX1_ArtsName,Surefire Throw,UI
MAR_MA000_B02_EX1_ArtsExp,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech],UI
MAR_MA000_B02_EX1_OverAttackFirst,Surefire,UI
MAR_MA000_B02_EX1_OverAttackLast,Throw,UI
MAR_MA000_B09_ArtsName,Windwhistle,UI
MAR_MA000_B09_ArtsExp,(Enemy/Single Target/END) Remove enmity. Provoke enemy.,UI
MAR_MA000_B09_OverAttackFirst,Wind,UI
MAR_MA000_B09_OverAttackLast,Whistle,UI
MAR_MA000_B09_EX1_ArtsName,Galewhistle,UI
MAR_MA000_B09_EX1_ArtsExp,(Enemy/Single Target/END) [Custom Tech] Remove enmity. Provoke enemy.,UI
MAR_MA000_B09_EX1_OverAttackFirst,Gale,UI
MAR_MA000_B09_EX1_OverAttackLast,Whistle,UI
MCH_M901_A01a_ArtsName,Saw,UI
MCH_M901_A01a_ArtsExp,(Enemy/Single Target/STR) Sudden death chance 25%.,UI
MCH_M901_A01a_OverAttackFirst,S,UI
MCH_M901_A01a_OverAttackLast,Aw,UI
MCH_M905_B01a_ArtsName,Cosmic Rave,UI
MCH_M905_B01a_ArtsExp,(Enemy/Single Target/MOB),UI
MCH_M905_B01a_OverAttackFirst,Cosmic,UI
MCH_M905_B01a_OverAttackLast,Rave,UI
MCH_M90X_A01a_ArtsName,Blade,UI
MCH_M90X_A01a_ArtsExp,(Enemy/Single Target/STR),UI
MCH_M90X_A01a_OverAttackFirst,B,UI
MCH_M90X_A01a_OverAttackLast,Lade,UI
MCH_M90X_A02a_ArtsName,Multi-Slash,UI
MCH_M90X_A02a_ArtsExp,(Enemy/Single Target/STR),UI
MCH_M90X_A02a_OverAttackFirst,Multi-,UI
MCH_M90X_A02a_OverAttackLast,Slash,UI
MCH_M90X_A03a_ArtsName,Frenetic Advance,UI
MCH_M90X_A03a_ArtsExp,(Enemy/Single Target/DEX),UI
MCH_M90X_A03a_OverAttackFirst,Frenetic,UI
MCH_M90X_A03a_OverAttackLast,Advance,UI
MCH_M90X_A04a_ArtsName,Self-Destruct,UI
MCH_M90X_A04a_ArtsExp,(Enemy/Single Target) Detonate self to defeat an enemy.,UI
MCH_M90X_A04a_OverAttackFirst,Self-,UI
MCH_M90X_A04a_OverAttackLast,Destruct,UI
MCH_M90X_A05a_ArtsName,Shock Sword,UI
MCH_M90X_A05a_ArtsExp,(Enemy/Single Target/Antiair/STR) Stun chance 25%. Mech stun chance 50%.,UI
MCH_M90X_A05a_OverAttackFirst,Shock,UI
MCH_M90X_A05a_OverAttackLast,Sword,UI
MCH_M90X_A06a_ArtsName,Guardian Program,UI
MCH_M90X_A06a_ArtsExp,(Ally/Other) Take an attack intended for another ally. Reduces damage taken.,UI
MCH_M90X_A06a_OverAttackFirst,Guardian,UI
MCH_M90X_A06a_OverAttackLast,Program,UI
MCH_M90X_B01a_ArtsName,Pop Knight,UI
MCH_M90X_B01a_ArtsExp,(Enemy/All Targets/Antiair/INT),UI
MCH_M90X_B01a_OverAttackFirst,Pop,UI
MCH_M90X_B01a_OverAttackLast,Knight,UI
MCH_M90X_B02a_ArtsName,Hammer,UI
MCH_M90X_B02a_ArtsExp,(Enemy/Single Target/STR) Paralysis chance 25%. Mech paralysis chance 50%.,UI
MCH_M90X_B02a_OverAttackFirst,Ham,UI
MCH_M90X_B02a_OverAttackLast,Mer,UI
MCH_M90X_B03a_ArtsName,Photon Sword,UI
MCH_M90X_B03a_ArtsExp,(Enemy/Single Target/Antiair/STR) Darkness chance 50%.,UI
MCH_M90X_B03a_OverAttackFirst,Photon,UI
MCH_M90X_B03a_OverAttackLast,Sword,UI
MCH_M90X_B04a_ArtsName,Divine Might,UI
MCH_M90X_B04a_ArtsExp,(Enemy/Single Target/MOB) Stun chance 50%. Mech stun chance 75%.,UI
MCH_M90X_B04a_OverAttackFirst,Divine,UI
MCH_M90X_B04a_OverAttackLast,Might,UI
MCH_M90X_B05a_ArtsName,Moon Scraper,UI
MCH_M90X_B05a_ArtsExp,(Enemy/All Targets/STR),UI
MCH_M90X_B05a_OverAttackFirst,Moon,UI
MCH_M90X_B05a_OverAttackLast,Scraper,UI
MCH_M90X_B06a_ArtsName,Tiger Break,UI
MCH_M90X_B06a_ArtsExp,(Enemy/Single Target/STR),UI
MCH_M90X_B06a_OverAttackFirst,Tiger,UI
MCH_M90X_B06a_OverAttackLast,Break,UI
MCH_M903_B01a_ArtsName,Mech Sonata,UI
MCH_M903_B01a_ArtsExp,(Enemy/All Targets/Antiair/INT) Mech stun chance 50%.,UI
MCH_M903_B01a_OverAttackFirst,Mech,UI
MCH_M903_B01a_OverAttackLast,Sonata,UI
MCH_M904_B01a_ArtsName,Quad Missile,UI
MCH_M904_B01a_ArtsExp,(Enemy/Random Target/Antiair/DEX),UI
