label, text, speaker, autoLineBreak
OHG_GL000_A01_EX2_OverAttackLast, Fire,  UI,  0
OHG_GL000_A02_ArtsName, Threat Response,  UI,  0
OHG_GL000_A02_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
OHG_GL000_A02_OverAttackFirst, Threat,  UI,  0
OHG_GL000_A02_OverAttackLast, Response,  UI,  0
OHG_GL000_A02_EX1_ArtsName, Deterring Discharge,  UI,  0
OHG_GL000_A02_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Provoke enemy.,  UI,  0
OHG_GL000_A02_EX1_OverAttackFirst, Deterring,  UI,  0
OHG_GL000_A02_EX1_OverAttackLast, Discharge,  UI,  0
OHG_GL000_A04_ArtsName, Quick Shot,  UI,  0
OHG_GL000_A04_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
OHG_GL000_A04_OverAttackFirst, Quick,  UI,  0
OHG_GL000_A04_OverAttackLast, Shot,  UI,  0
OHG_GL000_A04_EX1_ArtsName, Falconfire,  UI,  0
OHG_GL000_A04_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] ,  UI,  0
OHG_GL000_A04_EX1_OverAttackFirst, Falcon,  UI,  0
OHG_GL000_A04_EX1_OverAttackLast, Fire,  UI,  0
OHG_GL000_A05_ArtsName, Stunning Shot,  UI,  0
OHG_GL000_A05_ArtsExp, (Enemy/Single Target/Antiground/DEX) Stun chance 50%.,  UI,  0
OHG_GL000_A05_OverAttackFirst, Stunning,  UI,  0
OHG_GL000_A05_OverAttackLast, Shot,  UI,  0
OHG_GL000_A05_EX1_ArtsName, Supporting Sweep,  UI,  0
OHG_GL000_A05_EX1_ArtsExp, (Enemy/Single Target/Antiground/MOB) [Custom Tech] Stun chance 50%.,  UI,  0
OHG_GL000_A05_EX1_OverAttackFirst, Supporting,  UI,  0
OHG_GL000_A05_EX1_OverAttackLast, Sweep,  UI,  0
OHG_GL000_B01_ArtsName, Covering Fire,  UI,  0
OHG_GL000_B01_ArtsExp, (Ally/Other/Antiair/MOB),  UI,  0
OHG_GL000_B01_OverAttackFirst, Covering,  UI,  0
OHG_GL000_B01_OverAttackLast, Fire,  UI,  0
OHG_GL000_B01_EX1_ArtsName, Run and Gun,  UI,  0
OHG_GL000_B01_EX1_ArtsExp, (Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] ,  UI,  0
OHG_GL000_B01_EX1_OverAttackFirst, Run and,  UI,  0
OHG_GL000_B01_EX1_OverAttackLast, Gun,  UI,  0
OHG_GL000_B03_ArtsName, Leading the People,  UI,  0
OHG_GL000_B03_ArtsExp, (Enemy/Single Target/Antiair/DEX) When leading a United Attack, all participants' attack power +10%.,  UI,  0
OHG_GL000_B03_OverAttackFirst, Leading,  UI,  0
OHG_GL000_B03_OverAttackLast, The People,  UI,  0
OHG_GL000_B03_EX1_ArtsName, Seulement Toi,  UI,  0
OHG_GL000_B03_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] When leading a United Attack, all participants' attack power +20%.,  UI,  0
OHG_GL000_B03_EX1_OverAttackFirst, Seulement,  UI,  0
OHG_GL000_B03_EX1_OverAttackLast, Toi,  UI,  0
OHG_GL000_B04_ArtsName, Mightier than the Sword,  UI,  0
OHG_GL000_B04_ArtsExp, (Enemy/Single Target/Antiair/DEX) Target attack power -10%.,  UI,  0
OHG_GL000_B04_OverAttackFirst, Mightier Than,  UI,  0
OHG_GL000_B04_OverAttackLast, The Sword,  UI,  0
OHG_GL000_B04_EX1_ArtsName, Odious Bullet,  UI,  0
OHG_GL000_B04_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Target attack power -10%. Provoke enemy.,  UI,  0
OHG_GL000_B04_EX1_OverAttackFirst, Odious,  UI,  0
OHG_GL000_B04_EX1_OverAttackLast, Bullet,  UI,  0
OHG_GL000_B05_ArtsName, One for One,  UI,  0
OHG_GL000_B05_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
OHG_GL000_B05_OverAttackFirst, One,  UI,  0
OHG_GL000_B05_OverAttackLast, For One,  UI,  0
OHG_GL000_B05_EX1_ArtsName, Anti-Material Shot,  UI,  0
OHG_GL000_B05_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] ,  UI,  0
OHG_GL000_B05_EX1_OverAttackFirst, Anti-,  UI,  0
OHG_GL000_B05_EX1_OverAttackLast, Material Shot,  UI,  0
OHG_GL000_B06_ArtsName, Sleight Shot,  UI,  0
OHG_GL000_B06_ArtsExp, (Enemy/Single Target/Antiair/DEX) Distract chance 50%.,  UI,  0
OHG_GL000_B06_OverAttackFirst, Sleight,  UI,  0
OHG_GL000_B06_OverAttackLast, Shot,  UI,  0
OHG_GL000_B06_EX1_ArtsName, Hazefire,  UI,  0
OHG_GL000_B06_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Distract chance 50%.,  UI,  0
OHG_GL000_B06_EX1_OverAttackFirst, Haze,  UI,  0
OHG_GL000_B06_EX1_OverAttackLast, Fire,  UI,  0
OHG_GL000_B08_ArtsName, Bounding Shot,  UI,  0
OHG_GL000_B08_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
OHG_GL000_B08_OverAttackFirst, Bounding,  UI,  0
OHG_GL000_B08_OverAttackLast, Shot,  UI,  0
OHG_GL000_B08_EX1_ArtsName, Fallen Shell,  UI,  0
OHG_GL000_B08_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] ,  UI,  0
OHG_GL000_B08_EX1_OverAttackFirst, Fallen,  UI,  0
OHG_GL000_B08_EX1_OverAttackLast, Shell,  UI,  0
OHG_GLTWO_A01_ArtsName, Switch,  UI,  0
OHG_GLTWO_A01_ArtsExp, (Enemy/Random Target/Antiair/DEX),  UI,  0
OHG_GLTWO_A01_OverAttackFirst, Swi,  UI,  0
OHG_GLTWO_A01_OverAttackLast, Tch,  UI,  0
OHG_GLTWO_A02_ArtsName, Dual-Wield Wild Shot,  UI,  0
OHG_GLTWO_A02_ArtsExp, (Enemy/All Targets/Antiair/DEX),  UI,  0
OHG_GLTWO_A02_OverAttackFirst, Dual-Wield,  UI,  0
OHG_GLTWO_A02_OverAttackLast, Wild Shot,  UI,  0
OHG_GLTWO_B01_ArtsName, Desperation,  UI,  0
OHG_GLTWO_B01_ArtsExp, (Enemy/All Targets/Antiair/DEX),  UI,  0
OHG_GLTWO_B01_OverAttackFirst, Desper,  UI,  0
OHG_GLTWO_B01_OverAttackLast, Ation,  UI,  0
OHG_SG000_B01_ArtsName, Crossfire,  UI,  0
OHG_SG000_B01_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
OHG_SG000_B01_OverAttackFirst, Cross,  UI,  0
OHG_SG000_B01_OverAttackLast, Fire,  UI,  0
OHG_SG000_B02_ArtsName, Ascension,  UI,  0
OHG_SG000_B02_ArtsExp, (Enemy/Single Target/Antiair/DEX) Stun chance 50%.,  UI,  0
OHG_SG000_B02_OverAttackFirst, Ascen,  UI,  0
OHG_SG000_B02_OverAttackLast, Sion,  UI,  0
OHG_SG000_B03_ArtsName, Millionaire,  UI,  0
OHG_SG000_B03_ArtsExp, (Enemy/Random Target/Antiair/DEX),  UI,  0
OHG_SG000_B03_OverAttackFirst, Millio,  UI,  0
OHG_SG000_B03_OverAttackLast, Naire,  UI,  0
THG_GH000_A01_ArtsName, Buckshot,  UI,  0
THG_GH000_A01_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
THG_GH000_A01_OverAttackFirst, Buck,  UI,  0
THG_GH000_A01_OverAttackLast, Shot,  UI,  0
THG_GH000_A01_EX1_ArtsName, Clearing Bullet,  UI,  0
THG_GH000_A01_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] ,  UI,  0
THG_GH000_A01_EX1_OverAttackFirst, Clearing,  UI,  0
THG_GH000_A01_EX1_OverAttackLast, Bullet,  UI,  0
THG_GH000_A01_EX2_ArtsName, Focused Buckshot,  UI,  0
THG_GH000_A01_EX2_ArtsExp, (Enemy/Single Target/Antiair/DEX) Own spell power +20%.,  UI,  0
THG_GH000_A01_EX2_OverAttackFirst, Focused,  UI,  0
THG_GH000_A01_EX2_OverAttackLast, Buckshot,  UI,  0
THG_GH000_A02_ArtsName, Shockwave,  UI,  0
THG_GH000_A02_ArtsExp, (Enemy/Single Target/Antiground/DEX) Target speed -8%.,  UI,  0
THG_GH000_A02_OverAttackFirst, Shock,  UI,  0
THG_GH000_A02_OverAttackLast, Wave,  UI,  0
THG_GH000_A02_EX1_ArtsName, Earth Dragon,  UI,  0
THG_GH000_A02_EX1_ArtsExp, (Enemy/Single Target/Antiground/DEX) [Custom Tech] Target speed -8%.,  UI,  0
THG_GH000_A02_EX1_OverAttackFirst, Earth,  UI,  0
THG_GH000_A02_EX1_OverAttackLast, Dragon,  UI,  0
THG_GH000_A03_ArtsName, Sunlight Shower,  UI,  0
THG_GH000_A03_ArtsExp, (Enemy/Single Target/Antiair/DEX) Provoke enemy.,  UI,  0
THG_GH000_A03_OverAttackFirst, Sunlight,  UI,  0
THG_GH000_A03_OverAttackLast, Shower,  UI,  0
THG_GH000_A03_EX1_ArtsName, Starshell,  UI,  0
THG_GH000_A03_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Provoke enemy. Own defense +10%.,  UI,  0
THG_GH000_A03_EX1_OverAttackFirst, Star,  UI,  0
THG_GH000_A03_EX1_OverAttackLast, Shell,  UI,  0
THG_GH000_A04_ArtsName, Chestbuster,  UI,  0
THG_GH000_A04_ArtsExp, (Enemy/Single Target/Antiair/DEX) Target defense -10%.,  UI,  0
THG_GH000_A04_OverAttackFirst, Chest,  UI,  0
THG_GH000_A04_OverAttackLast, Buster,  UI,  0
THG_GH000_A04_EX1_ArtsName, Spirit Buster,  UI,  0
THG_GH000_A04_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Target defense -10%.,  UI,  0
THG_GH000_A04_EX1_OverAttackFirst, Spirit,  UI,  0
THG_GH000_A04_EX1_OverAttackLast, Buster,  UI,  0
THG_GH000_B01_ArtsName, Trigger-Happy,  UI,  0
THG_GH000_B01_ArtsExp, (Enemy/Single Target/Antiair/DEX) Own attack power +10%.,  UI,  0
THG_GH000_B01_OverAttackFirst, Trigger-,  UI,  0
THG_GH000_B01_OverAttackLast, Happy,  UI,  0
THG_GH000_B01_EX1_ArtsName, Quick-Happy,  UI,  0
THG_GH000_B01_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Own attack power +10%.,  UI,  0
THG_GH000_B01_EX1_OverAttackFirst, Quick-,  UI,  0
THG_GH000_B01_EX1_OverAttackLast, Happy,  UI,  0
THG_GH000_B02_ArtsName, Suppression,  UI,  0
THG_GH000_B02_ArtsExp, (Enemy/All Targets/Antiair/DEX),  UI,  0
THG_GH000_B02_OverAttackFirst, Sup,  UI,  0
THG_GH000_B02_OverAttackLast, Pression,  UI,  0
THG_GH000_B02_EX1_ArtsName, Full Suppression,  UI,  0
THG_GH000_B02_EX1_ArtsExp, (Enemy/All Targets/Antiair/DEX) [Custom Tech] ,  UI,  0
THG_GH000_B02_EX1_OverAttackFirst, Full,  UI,  0
THG_GH000_B02_EX1_OverAttackLast, Suppression,  UI,  0
THG_GHMAC_A01_ArtsName, Gatling Cutter,  UI,  0
THG_GHMAC_A01_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
THG_GHMAC_A01_OverAttackFirst, Gatling,  UI,  0
THG_GHMAC_A01_OverAttackLast, Cutter,  UI,  0
THG_GHMAC_A01_EX1_ArtsName, Rapid Cutter,  UI,  0
THG_GHMAC_A01_EX1_ArtsExp, (Enemy/Single Target/Antiair/MOB) [Custom Tech] ,  UI,  0
THG_GHMAC_A01_EX1_OverAttackFirst, Rapid,  UI,  0
THG_GHMAC_A01_EX1_OverAttackLast, Cutter,  UI,  0
THG_GHMAC_B01_ArtsName, Bombarding Fire,  UI,  0
THG_GHMAC_B01_ArtsExp, (Enemy/All Targets/Antiair/DEX) Darkness chance 50%.,  UI,  0
THG_GHMAC_B01_OverAttackFirst, Bombarding,  UI,  0
THG_GHMAC_B01_OverAttackLast, Fire,  UI,  0
THG_GHMAC_B01_EX1_ArtsName, Coordinated Bombardment,  UI,  0
THG_GHMAC_B01_EX1_ArtsExp, (Enemy/All Targets/Antiair/DEX) [Custom Tech] Darkness chance 50%.,  UI,  0
THG_GHMAC_B01_EX1_OverAttackFirst, Coordinated,  UI,  0
THG_GHMAC_B01_EX1_OverAttackLast, Bombard,  UI,  0
THG_GHMAC_B02_ArtsName, Lead Tempest,  UI,  0
THG_GHMAC_B02_ArtsExp, (Enemy/Random Target/Antiair/DEX),  UI,  0
THG_GHMAC_B02_OverAttackFirst, Lead,  UI,  0
THG_GHMAC_B02_OverAttackLast, Tempest,  UI,  0
THG_GHMAC_B02_EX1_ArtsName, Provocative Revolt,  UI,  0
THG_GHMAC_B02_EX1_ArtsExp, (Enemy/Random Target/Antiair/DEX) [Custom Tech] Provoke enemy.,  UI,  0
THG_GHMAC_B02_EX1_OverAttackFirst, Provocative,  UI,  0
THG_GHMAC_B02_EX1_OverAttackLast, Revolt,  UI,  0
THG_GHFLA_A01_ArtsName, Flame March,  UI,  0
THG_GHFLA_A01_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
THG_GHFLA_A01_OverAttackFirst, Flame,  UI,  0
THG_GHFLA_A01_OverAttackLast, March,  UI,  0
THG_GHFLA_A01_EX1_ArtsName, Counterfire,  UI,  0
THG_GHFLA_A01_EX1_ArtsExp, (Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] ,  UI,  0
THG_GHFLA_A01_EX1_OverAttackFirst, Counter,  UI,  0
THG_GHFLA_A01_EX1_OverAttackLast, Fire,  UI,  0
THG_GHFLA_B01_ArtsName, Fireball,  UI,  0
THG_GHFLA_B01_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
THG_GHFLA_B01_OverAttackFirst, Fire,  UI,  0
THG_GHFLA_B01_OverAttackLast, Ball,  UI,  0
THG_GHFLA_B01_EX1_ArtsName, Ignition,  UI,  0
THG_GHFLA_B01_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] ,  UI,  0
THG_GHFLA_B01_EX1_OverAttackFirst, Igni,  UI,  0
THG_GHFLA_B01_EX1_OverAttackLast, Tion,  UI,  0
THG_GHFLA_B02_ArtsName, Scorch,  UI,  0
THG_GHFLA_B02_ArtsExp, (Enemy/Single Target/Antiair/DEX),  UI,  0
THG_GHFLA_B02_OverAttackFirst, Sco,  UI,  0
THG_GHFLA_B02_OverAttackLast, Rch,  UI,  0
THG_GHFLA_B02_EX1_ArtsName, Conditional Scorch,  UI,  0
THG_GHFLA_B02_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] ,  UI,  0
THG_GHFLA_B02_EX1_OverAttackFirst, Conditional,  UI,  0
THG_GHFLA_B02_EX1_OverAttackLast, Scorch,  UI,  0
THG_GHELE_A01_ArtsName, Magnetic Storm,  UI,  0
THG_GHELE_A01_ArtsExp, (Enemy/All Targets/Antiair/DEX),  UI,  0
THG_GHELE_A01_OverAttackFirst, Magnetic,  UI,  0
THG_GHELE_A01_OverAttackLast, Storm,  UI,  0
THG_GHELE_A01_EX1_ArtsName, Magnetic Destruction,  UI,  0
THG_GHELE_A01_EX1_ArtsExp, (Enemy/All Targets/Antiair/DEX) [Custom Tech] Mech stun chance 50%.,  UI,  0
THG_GHELE_A01_EX1_OverAttackFirst, Magnetic,  UI,  0
THG_GHELE_A01_EX1_OverAttackLast, Destruction,  UI,  0
THG_GHELE_A02_ArtsName, Stunshock,  UI,  0
THG_GHELE_A02_ArtsExp, (Enemy/Single Target/Antiair/DEX) Stun chance 50%.,  UI,  0
THG_GHELE_A02_OverAttackFirst, Stun,  UI,  0
THG_GHELE_A02_OverAttackLast, Shock,  UI,  0
THG_GHELE_A02_EX1_ArtsName, Electric Stranglehold,  UI,  0
THG_GHELE_A02_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Stun chance 75%.,  UI,  0
THG_GHELE_A02_EX1_OverAttackFirst, Electric,  UI,  0
THG_GHELE_A02_EX1_OverAttackLast, Stranglehold,  UI,  0
THG_GHELE_B01_ArtsName, Plasma Shot,  UI,  0
THG_GHELE_B01_ArtsExp, (Enemy/Single Target/Antiair/DEX) Paralysis chance 50%.,  UI,  0
THG_GHELE_B01_OverAttackFirst, Plasma,  UI,  0
THG_GHELE_B01_OverAttackLast, Shot,  UI,  0
THG_GHELE_B01_EX1_ArtsName, Shutdown,  UI,  0
THG_GHELE_B01_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Mech paralysis chance 50%.,  UI,  0
THG_GHELE_B01_EX1_OverAttackFirst, Shut,  UI,  0
THG_GHELE_B01_EX1_OverAttackLast, Down,  UI,  0
THG_GHBOM_A01_ArtsName, Grand Slam,  UI,  0
THG_GHBOM_A01_ArtsExp, (Enemy/All Targets/Antiground/DEX),  UI,  0
THG_GHBOM_A01_OverAttackFirst, Grand,  UI,  0
THG_GHBOM_A01_OverAttackLast, Slam,  UI,  0
THG_GHBOM_A01_EX1_ArtsName, Bug Hunt,  UI,  0
THG_GHBOM_A01_EX1_ArtsExp, (Enemy/All Targets/Antiground/DEX) [Custom Tech] ,  UI,  0
THG_GHBOM_A01_EX1_OverAttackFirst, Bug,  UI,  0
THG_GHBOM_A01_EX1_OverAttackLast, Hunt,  UI,  0
THG_GHBOM_B01_ArtsName, Break Shelter,  UI,  0
THG_GHBOM_B01_ArtsExp, (Enemy/Single Target/Antiair/DEX) Target defense -10%.,  UI,  0
THG_GHBOM_B01_OverAttackFirst, Break,  UI,  0
THG_GHBOM_B01_OverAttackLast, Shelter,  UI,  0
THG_GHBOM_B01_EX1_ArtsName, Final Break,  UI,  0
THG_GHBOM_B01_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Target defense -10%.,  UI,  0
THG_GHBOM_B01_EX1_OverAttackFirst, Final,  UI,  0
THG_GHBOM_B01_EX1_OverAttackLast, Break,  UI,  0
THG_GHBOM_B02_ArtsName, Daisy Cutter,  UI,  0
THG_GHBOM_B02_ArtsExp, (Enemy/All Targets/Antiair/DEX),  UI,  0
THG_GHBOM_B02_OverAttackFirst, Daisy,  UI,  0
THG_GHBOM_B02_OverAttackLast, Cutter,  UI,  0
THG_GHBOM_B02_EX1_ArtsName, Daisy Chain,  UI,  0
THG_GHBOM_B02_EX1_ArtsExp, (Enemy/All Targets/Antiair/DEX) [Custom Tech] ,  UI,  0
THG_GHBOM_B02_EX1_OverAttackFirst, Daisy,  UI,  0
THG_GHBOM_B02_EX1_OverAttackLast, Chain,  UI,  0
THG_GHCHE_A01_ArtsName, Tear Gas,  UI,  0
THG_GHCHE_A01_ArtsExp, (Enemy/Single Target/Antiair/DEX) Target spell power -10%.,  UI,  0
THG_GHCHE_A01_OverAttackFirst, Tear,  UI,  0
THG_GHCHE_A01_OverAttackLast, Gas,  UI,  0
THG_GHCHE_A01_EX1_ArtsName, Anti-Elemental,  UI,  0
THG_GHCHE_A01_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Target spell power -20%.,  UI,  0
THG_GHCHE_A01_EX1_OverAttackFirst, Anti-,  UI,  0
THG_GHCHE_A01_EX1_OverAttackLast, Elemental,  UI,  0
THG_GHCHE_B01_ArtsName, Poisonous Spray,  UI,  0
THG_GHCHE_B01_ArtsExp, (Enemy/Single Target/Antiair/DEX) Poison chance 75%.,  UI,  0
THG_GHCHE_B01_OverAttackFirst, Poisonous,  UI,  0
THG_GHCHE_B01_OverAttackLast, Spray,  UI,  0
THG_GHCHE_B01_EX1_ArtsName, Anti-Beast,  UI,  0
THG_GHCHE_B01_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Poison chance 50%.,  UI,  0
THG_GHCHE_B01_EX1_OverAttackFirst, Anti-,  UI,  0
THG_GHCHE_B01_EX1_OverAttackLast, Beast,  UI,  0
THG_GHCHE_B02_ArtsName, Flash Freeze,  UI,  0
THG_GHCHE_B02_ArtsExp, (Enemy/Single Target/Antiair/DEX) Target attack power -10%.,  UI,  0
THG_GHCHE_B02_OverAttackFirst, Flash,  UI,  0
THG_GHCHE_B02_OverAttackLast, Freeze,  UI,  0
THG_GHCHE_B02_EX1_ArtsName, Anti-Reptile,  UI,  0
THG_GHCHE_B02_EX1_ArtsExp, (Enemy/Single Target/Antiair/DEX) [Custom Tech] Target attack power -20%.,  UI,  0
THG_GHCHE_B02_EX1_OverAttackFirst, Anti-,  UI,  0
THG_GHCHE_B02_EX1_OverAttackLast, Reptile,  UI,  0
MAR_MA000_A01_ArtsName, Punch,  UI,  0
MAR_MA000_A01_ArtsExp, (Enemy/Single Target/STR),  UI,  0
MAR_MA000_A01_OverAttackFirst, Pun,  UI,  0
MAR_MA000_A01_OverAttackLast, Ch,  UI,  0
MAR_MA000_A01_EX1_ArtsName, Rapid Fist,  UI,  0
MAR_MA000_A01_EX1_ArtsExp, (Enemy/Single Target/STR) [Custom Tech] ,  UI,  0
MAR_MA000_A01_EX1_OverAttackFirst, Rapid,  UI,  0
MAR_MA000_A01_EX1_OverAttackLast, Fist,  UI,  0
MAR_MA000_A07_ArtsName, Pressure Point,  UI,  0
MAR_MA000_A07_ArtsExp, (Enemy/Single Target/DEX) Target defense -10%.,  UI,  0
MAR_MA000_A07_OverAttackFirst, Pressure,  UI,  0
MAR_MA000_A07_OverAttackLast, Point,  UI,  0
MAR_MA000_A07_EX1_ArtsName, Mighty Inch,  UI,  0
MAR_MA000_A07_EX1_ArtsExp, (Enemy/Single Target/DEX) [Custom Tech] Target defense -10%.,  UI,  0
MAR_MA000_A07_EX1_OverAttackFirst, Mighty,  UI,  0
MAR_MA000_A07_EX1_OverAttackLast, Inch,  UI,  0
MAR_MA000_B03_ArtsName, Raksha,  UI,  0
MAR_MA000_B03_ArtsExp, (Enemy/Single Target/STR) Provoke enemy.,  UI,  0
MAR_MA000_B03_OverAttackFirst, Rak,  UI,  0
MAR_MA000_B03_OverAttackLast, Sha,  UI,  0
MAR_MA000_B03_EX1_ArtsName, Counter Raksha,  UI,  0
MAR_MA000_B03_EX1_ArtsExp, (Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] Provoke enemy.,  UI,  0
MAR_MA000_B03_EX1_OverAttackFirst, Counter,  UI,  0
MAR_MA000_B03_EX1_OverAttackLast, Raksha,  UI,  0
MAR_MA000_B06_ArtsName, Shenlong Firefist,  UI,  0
MAR_MA000_B06_ArtsExp, (Enemy/Single Target/STR) Own attack power +10%.,  UI,  0
MAR_MA000_B06_OverAttackFirst, Shenlong,  UI,  0
MAR_MA000_B06_OverAttackLast, Firefist,  UI,  0
MAR_MA000_B06_EX1_ArtsName, Fulong Firefist,  UI,  0
MAR_MA000_B06_EX1_ArtsExp, (Enemy/Single Target/STR) [Custom Tech] Own attack power +10%.,  UI,  0
MAR_MA000_B06_EX1_OverAttackFirst, Fulong,  UI,  0
MAR_MA000_B06_EX1_OverAttackLast, Firefist,  UI,  0
MAR_MA000_B08_ArtsName, Guanyin,  UI,  0
MAR_MA000_B08_ArtsExp, (Enemy/Single Target/STR),  UI,  0
MAR_MA000_B08_OverAttackFirst, Guan,  UI,  0
MAR_MA000_B08_OverAttackLast, Yin,  UI,  0
MAR_MA000_B08_EX1_ArtsName, Sahasrabhuja,  UI,  0
MAR_MA000_B08_EX1_ArtsExp, (Enemy/Single Target/STR) [Custom Tech] ,  UI,  0
MAR_MA000_B08_EX1_OverAttackFirst, Sahas,  UI,  0
MAR_MA000_B08_EX1_OverAttackLast, Rabhuja!,  UI,  0
MAR_MA000_A02_ArtsName, Kick,  UI,  0
MAR_MA000_A02_ArtsExp, (Enemy/Single Target/STR),  UI,  0
MAR_MA000_A02_OverAttackFirst, K,  UI,  0
MAR_MA000_A02_OverAttackLast, Ick,  UI,  0
MAR_MA000_A02_EX1_ArtsName, Raised Side Kick,  UI,  0
MAR_MA000_A02_EX1_ArtsExp, (Enemy/Single Target/STR) [Custom Tech] ,  UI,  0
MAR_MA000_A02_EX1_OverAttackFirst, Raised,  UI,  0
MAR_MA000_A02_EX1_OverAttackLast, Side Kick,  UI,  0
MAR_MA000_A08_ArtsName, Thunder Kick,  UI,  0
MAR_MA000_A08_ArtsExp, (Enemy/Single Target/MOB),  UI,  0
MAR_MA000_A08_OverAttackFirst, Thunder,  UI,  0
MAR_MA000_A08_OverAttackLast, Kick,  UI,  0
MAR_MA000_A08_EX1_ArtsName, Blitz Bolt,  UI,  0
MAR_MA000_A08_EX1_ArtsExp, (Enemy/Single Target/MOB) [Custom Tech] ,  UI,  0
MAR_MA000_A08_EX1_OverAttackFirst, Blitz,  UI,  0
MAR_MA000_A08_EX1_OverAttackLast, Bolt,  UI,  0
MAR_MA000_B01_ArtsName, Flash Flood,  UI,  0
MAR_MA000_B01_ArtsExp, (Enemy/Single Target/STR),  UI,  0
MAR_MA000_B01_OverAttackFirst, Flash,  UI,  0
MAR_MA000_B01_OverAttackLast, Flood,  UI,  0
MAR_MA000_B01_EX1_ArtsName, Tracking Flood,  UI,  0
MAR_MA000_B01_EX1_ArtsExp, (Enemy/Single Target/MOB) [Custom Tech] ,  UI,  0
MAR_MA000_B01_EX1_OverAttackFirst, Tracking,  UI,  0
MAR_MA000_B01_EX1_OverAttackLast, Flood,  UI,  0
MAR_MA000_B04_ArtsName, Triple Dragon,  UI,  0
MAR_MA000_B04_ArtsExp, (Enemy/Single Target/STR),  UI,  0
MAR_MA000_B04_OverAttackFirst, Triple,  UI,  0
MAR_MA000_B04_OverAttackLast, Dragon,  UI,  0
MAR_MA000_B04_EX1_ArtsName, Draconic Maw,  UI,  0
MAR_MA000_B04_EX1_ArtsExp, (Enemy/Single Target/STR) [Custom Tech] ,  UI,  0
MAR_MA000_B04_EX1_OverAttackFirst, Draconic,  UI,  0
MAR_MA000_B04_EX1_OverAttackLast, Maw,  UI,  0
MAR_MA000_B07_ArtsName, Aerial Rush,  UI,  0
MAR_MA000_B07_ArtsExp, (Enemy/Single Target/Antiair/MOB),  UI,  0
MAR_MA000_B07_OverAttackFirst, Aerial,  UI,  0
MAR_MA000_B07_OverAttackLast, Rush,  UI,  0
MAR_MA000_B07_EX1_ArtsName, Axel Rush,  UI,  0
MAR_MA000_B07_EX1_ArtsExp, (Enemy/Single Target/Antiair/MOB) [Custom Tech] Own speed +8%.,  UI,  0
MAR_MA000_B07_EX1_OverAttackFirst, Axel,  UI,  0
MAR_MA000_B07_EX1_OverAttackLast, Rush,  UI,  0
MAR_MA000_A04_ArtsName, Tackle,  UI,  0
MAR_MA000_A04_ArtsExp, (Enemy/Single Target/END),  UI,  0
MAR_MA000_A04_OverAttackFirst, Tac,  UI,  0
MAR_MA000_A04_OverAttackLast, Kle,  UI,  0
MAR_MA000_A04_EX1_ArtsName, Leg Dive,  UI,  0
MAR_MA000_A04_EX1_ArtsExp, (Enemy/Single Target/END) [Custom Tech] ,  UI,  0
MAR_MA000_A04_EX1_OverAttackFirst, Leg,  UI,  0
MAR_MA000_A04_EX1_OverAttackLast, Dive,  UI,  0
MAR_MA000_A06_ArtsName, Flying Body Press,  UI,  0
MAR_MA000_A06_ArtsExp, (Enemy/Single Target/END),  UI,  0
MAR_MA000_A06_OverAttackFirst, Flying,  UI,  0
MAR_MA000_A06_OverAttackLast, Body Press,  UI,  0
MAR_MA000_A06_EX1_ArtsName, Spiral Splash,  UI,  0
