label,before,enhanced,needidea,needsozai1,needsozai2,needsozai3,name,price,keepMax
ENHANCE_126,WLAXE06_A,WLAXE07_B,IDEA_CHAOS,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_SCRUB 5,_NOT_SPECIFIED_,0,0
ENHANCE_127,WLAXE06_A,WLAXE02_B,IDEA_WILD,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_FIBER 5,_NOT_SPECIFIED_,0,0
ENHANCE_128,WLAXE03_A,WLAXE03_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_BEAST_CLAW 5,_NOT_SPECIFIED_,0,0
ENHANCE_129,WLAXE07_A,WLAXE07_B,IDEA_CHAOS,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_SCRUB 5,_NOT_SPECIFIED_,0,0
ENHANCE_130,WLAXE02_A,WLAXE02_B,IDEA_WILD,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_FIBER 5,_NOT_SPECIFIED_,0,0
ENHANCE_131,WLAXE06_B,WLAXE06_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_BEAST_FANG 10,SOZAI_FE_KIN 20,_NOT_SPECIFIED_,0,0
ENHANCE_132,WLAXE06_B,WLAXE03_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_SNAKESKIN 10,_NOT_SPECIFIED_,0,0
ENHANCE_133,WLAXE06_B,WLAXE07_C,IDEA_CHAOS,SOZAI_MAGIC_STONE 3,SOZAI_DEMON_BLOOD 1,SOZAI_BEAST_BONE 10,_NOT_SPECIFIED_,0,0
ENHANCE_134,WLAXE06_B,WLAXE02_C,IDEA_WILD,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_INSECT_SHELL 10,_NOT_SPECIFIED_,0,0
ENHANCE_135,WLAXE03_B,WLAXE03_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_SNAKESKIN 10,_NOT_SPECIFIED_,0,0
ENHANCE_136,WLAXE07_B,WLAXE07_C,IDEA_CHAOS,SOZAI_MAGIC_STONE 3,SOZAI_DEMON_BLOOD 1,SOZAI_BEAST_BONE 10,_NOT_SPECIFIED_,0,0
ENHANCE_137,WLAXE02_B,WLAXE02_C,IDEA_WILD,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_INSECT_SHELL 10,_NOT_SPECIFIED_,0,0
ENHANCE_138,WLAXE06_C,WLAXE06_D,IDEA_FIGHT,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_139,WLAXE06_C,WLAXE03_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_BEAST_CLAW 12,_NOT_SPECIFIED_,0,0
ENHANCE_140,WLAXE06_C,WLAXE07_D,IDEA_CHAOS,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_141,WLAXE06_C,WLAXE02_D,IDEA_WILD,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_142,WLAXE03_C,WLAXE03_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_BEAST_CLAW 12,_NOT_SPECIFIED_,0,0
ENHANCE_143,WLAXE07_C,WLAXE07_D,IDEA_CHAOS,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_144,WLAXE02_C,WLAXE02_D,IDEA_WILD,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_145,WLAXE04_A,WLAXE04_B,IDEA_VITALITY,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_FANG 1,SOZAI_SCREAM_ROOT 12,_NOT_SPECIFIED_,0,0
ENHANCE_146,WLAXE04_B,WLAXE04_C,IDEA_VITALITY,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_FANG 1,SOZAI_SCREAM_ROOT 20,_NOT_SPECIFIED_,0,0
ENHANCE_147,WLAXE05_A,WLAXE05_B,IDEA_FREE,SOZAI_OBSIDIAN 1,SOZAI_ALURA 10,SOZAI_FE_MOKU 20,_NOT_SPECIFIED_,0,0
ENHANCE_148,WLAXE05_B,WLAXE05_C,IDEA_FREE,SOZAI_METEORITE 1,SOZAI_OBSIDIAN 1,SOZAI_FE_MOKU 30,_NOT_SPECIFIED_,0,0
ENHANCE_149,WLAXE11_A,WLAXE11_B,IDEA_GUARD,SOZAI_OBSIDIAN 3,SOZAI_ORB 1,SOZAI_NATIVE_SILVER 2,_NOT_SPECIFIED_,0,0
ENHANCE_150,WLAXE11_B,WLAXE11_C,IDEA_GUARD,SOZAI_SUPERALLOY 1,SOZAI_ORB 1,SOZAI_NATIVE_SILVER 3,_NOT_SPECIFIED_,0,0
ENHANCE_151,WLAXE09_A,WLAXE09_B,IDEA_AMBITION,SOZAI_METEORITE 1,SOZAI_BIG_BEAST_BONE 1,SOZAI_DEMON_BLOOD 3,_NOT_SPECIFIED_,0,0
ENHANCE_152,WLAXE10_A,WLAXE10_B,IDEA_REINCARNATION,SOZAI_SUPERALLOY 1,SOZAI_BIG_BEAST_CLAW 1,SOZAI_DEMON_BLOOD 2,_NOT_SPECIFIED_,0,0
ENHANCE_153,WHGSW01_A,WHGSW01_B,_NOT_SPECIFIED_,SOZAI_SPIRIT_STONE 5,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_154,WHGSW01_B,WHGSW04_A,IDEA_FIGHT,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 10,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_155,WHGSW01_B,WHGSW03_A,IDEA_WILD,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_ALURA 3,_NOT_SPECIFIED_,0,0
ENHANCE_156,WHGSW01_B,WHGSW02_A,IDEA_NOSTALGY,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_BEAST_BONE 3,_NOT_SPECIFIED_,0,0
ENHANCE_157,WHGSW01_B,WHGSW05_A,IDEA_SCIENCE,SOZAI_IRON_ORE 3,SOZAI_MULLOCK 5,SOZAI_GELATIN 1,_NOT_SPECIFIED_,0,0
ENHANCE_158,WHGSW01_GUARD_A,WHGSW01_GUARD_B,IDEA_GUARD,SOZAI_MAGIC_STONE 2,SOZAI_NATIVE_SILVER 1,SOZAI_SPIRIT_STONE 20,_NOT_SPECIFIED_,0,0
ENHANCE_159,WHGSW01_GUARD_B,WHGSW01_GUARD_C,IDEA_GUARD,SOZAI_OBSIDIAN 3,SOZAI_OAK 2,SOZAI_INSECT_SHELL 12,_NOT_SPECIFIED_,0,0
ENHANCE_160,WHGSW04_A,WHGSW04_B,IDEA_FIGHT,SOZAI_MAGIC_STONE 1,SOZAI_SPIRIT_STONE 20,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_161,WHGSW04_A,WHGSW03_B,IDEA_WILD,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_MULLOCK 5,_NOT_SPECIFIED_,0,0
ENHANCE_162,WHGSW04_A,WHGSW02_B,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_163,WHGSW04_A,WHGSW05_B,IDEA_SCIENCE,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_LIGULATE_FLOWER 2,_NOT_SPECIFIED_,0,0
ENHANCE_164,WHGSW03_A,WHGSW03_B,IDEA_WILD,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_MULLOCK 5,_NOT_SPECIFIED_,0,0
ENHANCE_165,WHGSW02_A,WHGSW02_B,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_166,WHGSW05_A,WHGSW05_B,IDEA_SCIENCE,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_LIGULATE_FLOWER 2,_NOT_SPECIFIED_,0,0
ENHANCE_167,WHGSW04_B,WHGSW04_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_BEAST_CLAW 10,SOZAI_FE_KA 20,_NOT_SPECIFIED_,0,0
ENHANCE_168,WHGSW04_B,WHGSW03_C,IDEA_WILD,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_BONE 10,_NOT_SPECIFIED_,0,0
ENHANCE_169,WHGSW04_B,WHGSW02_C,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_SCRUB 10,_NOT_SPECIFIED_,0,0
ENHANCE_170,WHGSW04_B,WHGSW05_C,IDEA_SCIENCE,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_FE_KIN 20,_NOT_SPECIFIED_,0,0
ENHANCE_171,WHGSW03_B,WHGSW03_C,IDEA_WILD,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_BONE 10,_NOT_SPECIFIED_,0,0
ENHANCE_172,WHGSW02_B,WHGSW02_C,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_SCRUB 10,_NOT_SPECIFIED_,0,0
ENHANCE_173,WHGSW05_B,WHGSW05_C,IDEA_SCIENCE,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_FE_KIN 20,_NOT_SPECIFIED_,0,0
ENHANCE_174,WHGSW04_C,WHGSW04_D,IDEA_FIGHT,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_175,WHGSW04_C,WHGSW03_D,IDEA_WILD,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_176,WHGSW04_C,WHGSW02_D,IDEA_NOSTALGY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_177,WHGSW04_C,WHGSW05_D,IDEA_SCIENCE,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_178,WHGSW03_C,WHGSW03_D,IDEA_WILD,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_179,WHGSW02_C,WHGSW02_D,IDEA_NOSTALGY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_180,WHGSW05_C,WHGSW05_D,IDEA_SCIENCE,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_181,WHGSW09_A,WHGSW09_B,IDEA_AUTHORITY,SOZAI_MAGIC_STONE 2,SOZAI_DRAGON_SCALE 1,SOZAI_SPIRIT_STONE 20,_NOT_SPECIFIED_,0,0
ENHANCE_182,WHGSW09_B,WHGSW09_C,IDEA_AUTHORITY,SOZAI_OBSIDIAN 3,SOZAI_DRAGON_SCALE 1,SOZAI_NATIVE_SILVER 2,_NOT_SPECIFIED_,0,0
ENHANCE_183,WHGSW09_C,WHGSW09_D,IDEA_AUTHORITY,SOZAI_METEORITE 1,SOZAI_DRAGON_SCALE 1,SOZAI_SPIRIT_STONE 40,_NOT_SPECIFIED_,0,0
ENHANCE_184,WHGSW06_A,WHGSW06_B,IDEA_ICE,SOZAI_METEORITE 1,SOZAI_SQUID_FIN 1,SOZAI_FE_SUI 30,_NOT_SPECIFIED_,0,0
ENHANCE_185,WHGSW08_A,WHGSW08_B,IDEA_SILENCE,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_CLAW 1,SOZAI_FE_KA 30,_NOT_SPECIFIED_,0,0
ENHANCE_186,WHGSW10_A,WHGSW10_B,IDEA_ORDER,SOZAI_OBSIDIAN 1,SOZAI_ORB 1,SOZAI_FE_KIN 20,_NOT_SPECIFIED_,0,0
ENHANCE_187,WHGSW11_A,WHGSW11_B,IDEA_UPHEABAL,SOZAI_OBSIDIAN 1,SOZAI_ORB 1,SOZAI_FE_DO 20,_NOT_SPECIFIED_,0,0
ENHANCE_188,WHGSW10_B,ITEM_001,IDEA_ORDER,SOZAI_OBSIDIAN 3,SOZAI_ORB 1,SOZAI_FE_KIN 30,_NOT_SPECIFIED_,0,0
ENHANCE_189,WHGSW11_B,ITEM_002,IDEA_UPHEABAL,SOZAI_OBSIDIAN 3,SOZAI_ORB 1,SOZAI_FE_DO 30,_NOT_SPECIFIED_,0,0
ENHANCE_190,WHGSW_EXCALIBUR_01,WHGSW_EXCALIBUR_02,IDEA_DICIPLINE,SOZAI_MAGIC_STONE 2,SOZAI_SPIRIT_STONE 20,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_191,WHGSW_EXCALIBUR_02,WHGSW_EXCALIBUR_03,IDEA_DICIPLINE,SOZAI_OBSIDIAN 1,SOZAI_IRON_ORE 5,SOZAI_SPIRIT_STONE 30,_NOT_SPECIFIED_,0,0
ENHANCE_192,WHGSW_EXCALIBUR_03,WHGSW_EXCALIBUR_04,IDEA_DICIPLINE,SOZAI_OBSIDIAN 2,SOZAI_ORB 1,SOZAI_NATIVE_SILVER 2,_NOT_SPECIFIED_,0,0
ENHANCE_193,WHSSW01_A,WHSSW01_B,_NOT_SPECIFIED_,SOZAI_SPIRIT_STONE 5,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_194,WHSSW01_B,WHSSW03_A,IDEA_FIGHT,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 10,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_195,WHSSW01_B,WHSSW08_A,IDEA_WILD,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_BEAST_BONE 3,_NOT_SPECIFIED_,0,0
ENHANCE_196,WHSSW01_B,WHSSW05_A,IDEA_FANTASY,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_FEATHER 3,_NOT_SPECIFIED_,0,0
ENHANCE_197,WHSSW01_B,WHSSW02_A,IDEA_CHAOS,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_SCREAM_ROOT 3,_NOT_SPECIFIED_,0,0
ENHANCE_198,WHSSW03_A,WHSSW03_B,IDEA_FIGHT,SOZAI_MAGIC_STONE 1,SOZAI_SPIRIT_STONE 20,SOZAI_BEAST_CLAW 5,_NOT_SPECIFIED_,0,0
ENHANCE_199,WHSSW03_A,WHSSW08_B,IDEA_WILD,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_SNAKESKIN 5,_NOT_SPECIFIED_,0,0
ENHANCE_200,WHSSW03_A,WHSSW05_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_ALURA 5,_NOT_SPECIFIED_,0,0
ENHANCE_201,WHSSW03_A,WHSSW02_B,IDEA_CHAOS,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_ALURA 5,_NOT_SPECIFIED_,0,0
ENHANCE_202,WHSSW08_A,WHSSW08_B,IDEA_WILD,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_SNAKESKIN 5,_NOT_SPECIFIED_,0,0
ENHANCE_203,WHSSW05_A,WHSSW05_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_ALURA 5,_NOT_SPECIFIED_,0,0
ENHANCE_204,WHSSW02_A,WHSSW02_B,IDEA_CHAOS,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_ALURA 5,_NOT_SPECIFIED_,0,0
ENHANCE_205,WHSSW03_B,WHSSW03_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_FEATHER 10,SOZAI_SPIRIT_STONE 24,_NOT_SPECIFIED_,0,0
ENHANCE_206,WHSSW03_B,WHSSW08_C,IDEA_WILD,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_FANG 10,_NOT_SPECIFIED_,0,0
ENHANCE_207,WHSSW03_B,WHSSW05_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_FEATHER 10,_NOT_SPECIFIED_,0,0
ENHANCE_208,WHSSW03_B,WHSSW02_C,IDEA_CHAOS,SOZAI_MAGIC_STONE 3,SOZAI_DEMON_BLOOD 1,SOZAI_BEAST_CLAW 10,_NOT_SPECIFIED_,0,0
ENHANCE_209,WHSSW08_B,WHSSW08_C,IDEA_WILD,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_FANG 10,_NOT_SPECIFIED_,0,0
ENHANCE_210,WHSSW05_B,WHSSW05_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_FEATHER 10,_NOT_SPECIFIED_,0,0
ENHANCE_211,WHSSW02_B,WHSSW02_C,IDEA_CHAOS,SOZAI_MAGIC_STONE 3,SOZAI_DEMON_BLOOD 1,SOZAI_BEAST_CLAW 10,_NOT_SPECIFIED_,0,0
ENHANCE_212,WHSSW03_C,WHSSW03_D,IDEA_FIGHT,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_FEATHER 12,_NOT_SPECIFIED_,0,0
ENHANCE_213,WHSSW03_C,WHSSW08_D,IDEA_WILD,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_MULLOCK 12,_NOT_SPECIFIED_,0,0
ENHANCE_214,WHSSW03_C,WHSSW05_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_215,WHSSW03_C,WHSSW02_D,IDEA_CHAOS,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_CLAW 12,_NOT_SPECIFIED_,0,0
ENHANCE_216,WHSSW08_C,WHSSW08_D,IDEA_WILD,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_MULLOCK 12,_NOT_SPECIFIED_,0,0
ENHANCE_217,WHSSW05_C,WHSSW05_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_218,WHSSW02_C,WHSSW02_D,IDEA_CHAOS,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_CLAW 12,_NOT_SPECIFIED_,0,0
ENHANCE_219,WHSSW04_A,WHSSW04_B,IDEA_GUARD,SOZAI_OBSIDIAN 1,SOZAI_DEMON_BLOOD 1,SOZAI_FE_KA 20,_NOT_SPECIFIED_,0,0
ENHANCE_220,WHSSW04_B,WHSSW04_C,IDEA_GUARD,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_CLAW 1,SOZAI_FE_KA 30,_NOT_SPECIFIED_,0,0
ENHANCE_221,WHSSW10_A,WHSSW10_B,IDEA_UPHEABAL,SOZAI_MAGIC_STONE 2,SOZAI_DEMON_BLOOD 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_222,WHSSW10_B,WHSSW10_C,IDEA_UPHEABAL,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_FANG 1,SOZAI_DEMON_BLOOD 2,_NOT_SPECIFIED_,0,0
ENHANCE_223,WHSSW_OLD_01,WHSSW07_A,IDEA_GALE,SOZAI_SPIRIT_STONE 5,SOZAI_ALURA 1,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_224,WHSSW07_A,WHSSW07_B,IDEA_GALE,SOZAI_MAGIC_STONE 2,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_ALURA 5,_NOT_SPECIFIED_,0,0
ENHANCE_225,WHSSW07_B,WHSSW07_C,IDEA_GALE,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_CLAW 1,SOZAI_FE_MOKU 24,_NOT_SPECIFIED_,0,0
ENHANCE_226,WHSSW09_A,WHSSW09_B,IDEA_IDEAL,SOZAI_METEORITE 1,SOZAI_BIG_BEAST_CLAW 1,SOZAI_BEAST_FANG 20,_NOT_SPECIFIED_,0,0
ENHANCE_227,WHSSW11_A,WHSSW11_B,IDEA_AMBITION,SOZAI_METEORITE 1,SOZAI_BIG_BEAST_BONE 1,SOZAI_FEATHER 20,_NOT_SPECIFIED_,0,0
ENHANCE_228,WHSSW06_A,WHSSW06_B,IDEA_GENIUS,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_FANG 1,SOZAI_DISK_FLOWER 1,_NOT_SPECIFIED_,0,0
ENHANCE_229,WHPSW01_A,WHPSW01_B,_NOT_SPECIFIED_,SOZAI_SPIRIT_STONE 5,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_230,WHPSW01_B,WHPSW02_A,IDEA_FIGHT,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 10,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_231,WHPSW01_B,WHPSW05_A,IDEA_WILD,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_BEAST_FANG 3,_NOT_SPECIFIED_,0,0
ENHANCE_232,WHPSW01_B,WHPSW03_A,IDEA_FANTASY,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_SCRUB 3,_NOT_SPECIFIED_,0,0
ENHANCE_233,WHPSW01_B,WHPSW04_A,IDEA_NOSTALGY,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_FEATHER 3,_NOT_SPECIFIED_,0,0
ENHANCE_234,WHPSW02_A,WHPSW02_B,IDEA_FIGHT,SOZAI_MAGIC_STONE 1,SOZAI_SPIRIT_STONE 20,SOZAI_SCRUB 5,_NOT_SPECIFIED_,0,0
ENHANCE_235,WHPSW02_A,WHPSW05_B,IDEA_WILD,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_236,WHPSW02_A,WHPSW03_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_237,WHPSW02_A,WHPSW04_B,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_ALURA 5,_NOT_SPECIFIED_,0,0
ENHANCE_238,WHPSW05_A,WHPSW05_B,IDEA_WILD,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_239,WHPSW03_A,WHPSW03_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_240,WHPSW04_A,WHPSW04_B,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_ALURA 5,_NOT_SPECIFIED_,0,0
ENHANCE_241,WHPSW02_B,WHPSW02_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_BEAST_FANG 10,SOZAI_FE_MOKU 20,_NOT_SPECIFIED_,0,0
ENHANCE_242,WHPSW02_B,WHPSW05_C,IDEA_WILD,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_CLAW 10,_NOT_SPECIFIED_,0,0
ENHANCE_243,WHPSW02_B,WHPSW03_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_MULLOCK 10,_NOT_SPECIFIED_,0,0
ENHANCE_244,WHPSW02_B,WHPSW04_C,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_BEAST_CLAW 10,_NOT_SPECIFIED_,0,0
ENHANCE_245,WHPSW05_B,WHPSW05_C,IDEA_WILD,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_CLAW 10,_NOT_SPECIFIED_,0,0
ENHANCE_246,WHPSW03_B,WHPSW03_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_MULLOCK 10,_NOT_SPECIFIED_,0,0
ENHANCE_247,WHPSW04_B,WHPSW04_C,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_BEAST_CLAW 10,_NOT_SPECIFIED_,0,0
ENHANCE_248,WHPSW02_C,WHPSW02_D,IDEA_FIGHT,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_SNAKESKIN 12,_NOT_SPECIFIED_,0,0
ENHANCE_249,WHPSW02_C,WHPSW05_D,IDEA_WILD,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_250,WHPSW02_C,WHPSW03_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_251,WHPSW02_C,WHPSW04_D,IDEA_NOSTALGY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_SCRUB 12,_NOT_SPECIFIED_,0,0
